Zip Code,City,State,Metro,County Name,Price,Earthquake Grants,Fire Grants,Flood Grants,Hurricane Grants,Mud/Landslide Grants,Other Grants,Severe Storm Grants,Tornado Grants,Earthquake Events,Fire Events,Flood Events,Hurricane Events,Mud/Landslide Events,Other Events,Severe Storm Events,Tornado Events
78351,,,,,,,,,,,,2701707.41,,,,,,,,38,
78353,,,,,,,,,,,,137241.41,,,,,,,,6,
78355,,,,,,,,,,,,137241.41,,,,,,,,6,
78357,,,,,,,,,1299333.07,,,3632921.27,,,,,64,,,118,
78360,,,,,,,,,355200.52,,,,,,,,2,,,,
78361,,,,,,,,,1430951.16,,,,,,,,17,,,,
78369,,,,,,,,,2697674.72,,,,,,,,15,,,,
78371,,,,,,,,,2697674.72,,,,,,,,15,,,,
78372,,,,,,,,,,,,1087141.87,,,,,,,,13,
78375,,,,,,,,,,,,1087141.87,,,,,,,,13,
78376,,,,,,,,,1299333.07,,,3632921.27,,,,,64,,,118,
78379,,,,,,,,179521.26,,,,,,,,2,,,,,
78384,,,,,,,,,1299333.07,,,4720063.14,,,,,64,,,131,
78401,,,,,,,,,,,,2701707.41,,,,,,,,38,
78402,,,,,,,,,,,,2701707.41,,,,,,,,38,
78403,,,,,,,,,,,,2701707.41,,,,,,,,38,
78405,,,,,,,,,,,,2701707.41,,,,,,,,38,
78406,,,,,,,,,,,,2701707.41,,,,,,,,38,
78407,,,,,,,,,,,,2701707.41,,,,,,,,38,
78408,,,,,,,,,,,,2701707.41,,,,,,,,38,
78409,,,,,,,,,,,,2701707.41,,,,,,,,38,
78416,,,,,,,,,,,,2701707.41,,,,,,,,38,
78417,,,,,,,,,,,,2701707.41,,,,,,,,38,
78419,,,,,,,,,,,,2701707.41,,,,,,,,38,
78426,,,,,,,,,,,,2701707.41,,,,,,,,38,
78427,,,,,,,,,,,,2701707.41,,,,,,,,38,
78460,,,,,,,,,,,,2701707.41,,,,,,,,38,
78463,,,,,,,,,,,,2701707.41,,,,,,,,38,
78465,,,,,,,,,,,,2701707.41,,,,,,,,38,
78466,,,,,,,,,,,,2701707.41,,,,,,,,38,
78467,,,,,,,,,,,,2701707.41,,,,,,,,38,
78468,,,,,,,,,,,,2701707.41,,,,,,,,38,
78469,,,,,,,,,,,,2701707.41,,,,,,,,38,
78480,,,,,,,,,,,,2701707.41,,,,,,,,38,
78502,,,,,,,,556905.18,22328482.43,,,5814518.16,,,,31,172,,,92,
78505,,,,,,,,556905.18,22328482.43,,,5814518.16,,,,31,172,,,92,
78522,,,,,,,,,27464278.84,,,388985.17,,,,,116,,,21,
78523,,,,,,,,,27464278.84,,,388985.17,,,,,116,,,21,
78535,,,,,,,,,27464278.84,,,388985.17,,,,,116,,,21,
78536,,,,,,,,,1013859.83,,,,,,,,11,,,,
78537,,,,,,,,556905.18,22328482.43,,,5814518.16,,,,31,172,,,92,
78538,,,,,,,,556905.18,22328482.43,,,5814518.16,,,,31,172,,,92,
78540,,,,,,,,556905.18,22328482.43,,,5814518.16,,,,31,172,,,92,
78543,,,,,,,,556905.18,22328482.43,,,5814518.16,,,,31,172,,,92,
78545,,,,,,,,,1013859.83,,,,,,,,11,,,,
78547,,,,,,,,,1013859.83,,,,,,,,11,,,,
78548,,,,,,,,556905.18,23342342.26,,,5814518.16,,,,31,183,,,92,
78549,,,,,,,,556905.18,22328482.43,,,5814518.16,,,,31,172,,,92,
78551,,,,,,,,,27464278.84,,,388985.17,,,,,116,,,21,
78553,,,,,,,,,27464278.84,,,388985.17,,,,,116,,,21,
78557,,,,,,,,556905.18,22328482.43,,,5814518.16,,,,31,172,,,92,
78558,,,,,,,,556905.18,22328482.43,,,5814518.16,,,,31,172,,,92,
78559,,,,,,,,,27464278.84,,,388985.17,,,,,116,,,21,
78560,,,,,,,,556905.18,22328482.43,,,5814518.16,,,,31,172,,,92,
78561,,,,,,,,,2495673.78,,,442280.04,,,,,25,,,12,
78562,,,,,,,,556905.18,22328482.43,,,5814518.16,,,,31,172,,,92,
78563,,,,,,,,556905.18,23342342.26,,,5814518.16,,,,31,183,,,92,
78564,,,,,,,,,61890.81,,,,,,,,4,,,,
78565,,,,,,,,556905.18,22328482.43,,,5814518.16,,,,31,172,,,92,
78567,,,,,,,,,27464278.84,,,388985.17,,,,,116,,,21,
78568,,,,,,,,,27464278.84,,,388985.17,,,,,116,,,21,
78569,,,,,,,,556905.18,24824156.21,,,6256798.2,,,,31,197,,,104,
78573,,,,,,,,556905.18,22328482.43,,,5814518.16,,,,31,172,,,92,
78576,,,,,,,,556905.18,22328482.43,,,5814518.16,,,,31,172,,,92,
78579,,,,,,,,556905.18,22328482.43,,,5814518.16,,,,31,172,,,92,
78580,,,,,,,,,2495673.78,,,442280.04,,,,,25,,,12,
78583,,,,,,,,,27464278.84,,,388985.17,,,,,116,,,21,
78584,,,,,,,,,1075750.64,,,,,,,,15,,,,
78585,,,,,,,,,1013859.83,,,,,,,,11,,,,
78588,,,,,,,,,1013859.83,,,,,,,,11,,,,
78590,,,,,,,,,2495673.78,,,442280.04,,,,,25,,,12,
78591,,,,,,,,,1013859.83,,,,,,,,11,,,,
78592,,,,,,,,,27464278.84,,,388985.17,,,,,116,,,21,
78593,,,,,,,,,27464278.84,,,388985.17,,,,,116,,,21,
78594,,,,,,,,,2495673.78,,,442280.04,,,,,25,,,12,
78595,,,,,,,,556905.18,23342342.26,,,5814518.16,,,,31,183,,,92,
78598,,,,,,,,,2495673.78,,,442280.04,,,,,25,,,12,
78599,,,,,,,,556905.18,22328482.43,,,5814518.16,,,,31,172,,,92,
78605,,,,,,,248002.7,,,,,20051490.34,,,6,,,,,93,
78606,,,,,,,,1755152.98,,,,965787.45,,,,21,,,,21,
78612,,,,,,,30482900.35,1716525.94,,,,8962857.24,,,45,35,,,,107,
78615,,,,,,,1599454.65,516476.41,,,,27344803.51,,,20,23,,,,180,
78616,,,,,,,30721851.65,1716525.94,,,,10424152.92,,,51,35,,,,127,
78622,,,,,,,238951.3,,,,,1461295.68,,,6,,,,,20,
78623,,,,,,,,,,,,11751458.83,,,,,,,,35,
78626,,,,,,,248002.7,,,,,20051490.34,,,6,,,,,93,
78627,,,,,,,248002.7,,,,,20051490.34,,,6,,,,,93,
78630,,,,,,,248002.7,,,,,20051490.34,,,6,,,,,93,
78632,,,,,,,238951.3,,,,,1461295.68,,,6,,,,,20,
78635,,,,,,,,,,,,570131.1,,,,,,,,10,
78636,,,,,,,,,,,,570131.1,,,,,,,,10,
78638,,,,,,,,,,,,452827.46,,,,,,,,17,
78646,,,,,,,248002.7,,,,,20051490.34,,,6,,,,,93,
78648,,,,,,,238951.3,,,,,1914123.14,,,6,,,,,37,
78650,,,,,,,29131448.4,2915827.2,379418.02,,,12636129.4,,,31,32,21,,,143,
78651,,,,,,,248002.7,,,,,20051490.34,,,6,,,,,93,
78655,,,,,,,238951.3,,,,,1914123.14,,,6,,,,,37,
78656,,,,,,,238951.3,,,,,12867703.35,,,6,,,,,47,
78659,,,,,,,29131448.4,2915827.2,379418.02,,,12636129.4,,,31,32,21,,,143,
78661,,,,,,,238951.3,,,,,1461295.68,,,6,,,,,20,
78662,,,,,,,29370399.7,1200049.53,,,,3130839.75,,,37,12,,,,40,
78663,,,,,,,1351451.95,516476.41,,,,19269851.94,,,14,23,,,,124,
78667,,,,,,,,,,,,11406407.67,,,,,,,,27,
78670,,,,,,,,,,,,452827.46,,,,,,,,17,
78671,,,,,,,,,,,,570131.1,,,,,,,,10,
78673,,,,,,,248002.7,,,,,20051490.34,,,6,,,,,93,
78674,,,,,,,248002.7,,,,,20051490.34,,,6,,,,,93,
78680,,,,,,,248002.7,,,,,20051490.34,,,6,,,,,93,
78682,,,,,,,248002.7,,,,,20051490.34,,,6,,,,,93,
78683,,,,,,,248002.7,,,,,20051490.34,,,6,,,,,93,
78691,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78701,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78705,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78708,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78709,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78710,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78711,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78712,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78713,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78714,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78715,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78716,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78718,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78719,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78720,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78722,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78735,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78742,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78755,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78756,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78760,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78761,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78762,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78763,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78764,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78765,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78766,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78767,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78768,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78772,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78774,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78778,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78779,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78799,,,,,,,1351451.95,516476.41,,,,7293313.17,,,14,23,,,,87,
78837,,,,,,,,,509881.92,,,,,,,,2,,,,
78841,,,,,,,,,509881.92,,,,,,,,2,,,,
78842,,,,,,,,,509881.92,,,,,,,,2,,,,
78843,,,,,,,,,509881.92,,,,,,,,2,,,,
78847,,,,,,,,,509881.92,,,,,,,,2,,,,
78850,,,,,,,,,,,,53584.34,,,,,,,,8,
78853,,,,,,,,,287742.08,,,,,,,,7,,,,
78860,,,,,,,,,287742.08,,,,,,,,7,,,,
78861,,,,,,,,,,,,53584.34,,,,,,,,8,
78871,,,,,,,,,509881.92,,,,,,,,2,,,,
78877,,,,,,,,,287742.08,,,,,,,,7,,,,
78884,,,,,,,,,,,,53584.34,,,,,,,,8,
78886,,,,,,,,,,,,53584.34,,,,,,,,8,
78931,,,,,,,,2414058.85,70245.81,,,,,,,21,11,,,,
78932,,,,,,,88463.22,9661109.42,22131919.88,,,30670587.42,278497.7,,5,145,172,,,584,10
78933,,,,,,,267707.25,2694665.94,70245.81,,,,,,6,30,11,,,,
78935,,,,,,,356170.47,2724645.71,,,,5468209.17,38150.78,,11,115,,,,228,4
78938,,,,,,,88463.22,2444038.62,,,,5468209.17,38150.78,,5,106,,,,228,4
78940,,,,,,,356170.47,5138704.56,70245.81,,,5468209.17,38150.78,,11,136,11,,,228,4
78941,,,,,,,29219911.62,3644088.15,,,,7137753.24,38150.78,,36,118,,,,248,4
78943,,,,,,,267707.25,280607.09,,,,,,,6,9,,,,,
78944,,,,,,,,2414058.85,70245.81,,,,,,,21,11,,,,
78945,,,,,,,88463.22,2444038.62,,,,5468209.17,38150.78,,5,106,,,,228,4
78946,,,,,,,88463.22,11376887.09,22511337.9,,,41637172.75,278497.7,,5,165,193,,,707,10
78947,,,,,,,,1715777.67,379418.02,,,10966585.33,,,,20,21,,,123,
78948,,,,,,,,1715777.67,379418.02,,,10966585.33,,,,20,21,,,123,
78949,,,,,,,88463.22,2444038.62,,,,5468209.17,38150.78,,5,106,,,,228,4
78950,,,,,,,356170.47,5138704.56,70245.81,,,5468209.17,38150.78,,11,136,11,,,228,4
78951,,,,,,,267707.25,280607.09,,,,,,,6,9,,,,,
78952,,,,,,,88463.22,2444038.62,,,,5468209.17,38150.78,,5,106,,,,228,4
78953,,,,,,,29370399.7,1200049.53,,,,3130839.75,,,37,12,,,,40,
78954,,,,,,,88463.22,4858097.47,70245.81,,,5468209.17,38150.78,,5,127,11,,,228,4
78956,,,,,,,356170.47,2724645.71,,,,5468209.17,38150.78,,11,115,,,,228,4
78959,,,,,,,29458862.92,3644088.15,,,,8599048.92,38150.78,,42,118,,,,268,4
78960,,,,,,,88463.22,2444038.62,,,,5468209.17,38150.78,,5,106,,,,228,4
78961,,,,,,,88463.22,2444038.62,,,,5468209.17,38150.78,,5,106,,,,228,4
78963,,,,,,,88463.22,2444038.62,,,,5468209.17,38150.78,,5,106,,,,228,4
79003,,,,,,,,,,,,119.82,,,,,,,,1,
79011,,,,,,,,,,,,119.82,,,,,,,,1,
79013,,,,,,,,,284061.14,,,,,,,,18,,,,
79014,,,,,,,,,,,,119.82,,,,,,,,1,
79018,,,,,,,,,284061.14,,,,,,,,18,,,,
79021,,,,,,,,,,,,2233973.49,,,,,,,,16,
79032,,,,,,,,,,,,2233973.49,,,,,,,,16,
79036,,,,,,,,,284061.14,,,,,,,,18,,,,
79041,,,,,,,,,,,,2233973.49,,,,,,,,16,
79057,,,,,,,,,,,,119.82,,,,,,,,1,
79058,,,,,,,,,284061.14,,,,,,,,18,,,,
79061,,,,,,,,,,,,119.82,,,,,,,,1,
79064,,,,,,,,,,,,2233973.49,,,,,,,,16,
79073,,,,,,,,,,,,2233973.49,,,,,,,,16,
79079,,,,,,,,,,,,119.82,,,,,,,,1,
79086,,,,,,,,,284061.14,,,,,,,,18,,,,
79096,,,,,,,,,,,,119.82,,,,,,,,1,
79221,,,,,,,,,,,,8998020.55,,,,,,,,182,
79225,,,,,,,,,,,,257042.63,,,,,,,,14,
79227,,,,,,,,2276626.61,,,,3825716.8,,,,40,,,,82,
79231,,,,,,,,,,,,8998020.55,,,,,,,,182,
79235,,,,,,,,,,,,8998020.55,,,,,,,,182,
79236,,,,,,,,2960015.36,,,,3289894.16,,,,93,,,,117,
79241,,,,,,,,,,,,8998020.55,,,,,,,,182,
79247,,,,,,,,,,,,257042.63,,,,,,,,14,
79248,,,,,,,,2960015.36,,,,3289894.16,,,,93,,,,117,
79250,,,,,,,,,,,,2233973.49,,,,,,,,16,
79252,,,,,,,,,,,,257042.63,,,,,,,,14,
79258,,,,,,,,,,,,8998020.55,,,,,,,,182,
79311,,,,,,,,,380881.73,,,2233973.49,,,,,24,,,16,
79313,,,,,,,,,380881.73,,,,,,,,24,,,,
79323,,,,,,,,,,,,230167.41,,,,,,,,3,
79329,,,,,,,,,380881.73,,,,,,,,24,,,,
79331,,,,,,,,,765031.06,,,3484240.29,,,,,34,,,57,
79342,,,,,,,,,,,,230167.41,,,,,,,,3,
79343,,,,,,,,,380881.73,,,,,,,,24,,,,
79350,,,,,,,,,380881.73,,,,,,,,24,,,,
79351,,,,,,,,,,,,1606464.58,,,,,,,,15,
79358,,,,,,,,,380881.73,,,,,,,,24,,,,
79359,,,,,,,,,,,,230167.41,,,,,,,,3,
79363,,,,,,,,,380881.73,,,,,,,,24,,,,
79364,,,,,,,,,380881.73,,,,,,,,24,,,,
79366,,,,,,,,,380881.73,,,,,,,,24,,,,
79373,,,,,,,,,380881.73,,,,,,,,24,,,,
79377,,,,,,,,,,,,1606464.58,,,,,,,,15,
79381,,,,,,,,,380881.73,,,,,,,,24,,,,
79401,,,,,,,,,380881.73,,,,,,,,24,,,,
79402,,,,,,,,,380881.73,,,,,,,,24,,,,
79403,,,,,,,,,380881.73,,,,,,,,24,,,,
79404,,,,,,,,,380881.73,,,,,,,,24,,,,
79406,,,,,,,,,380881.73,,,,,,,,24,,,,
79407,,,,,,,,,380881.73,,,,,,,,24,,,,
79408,,,,,,,,,380881.73,,,,,,,,24,,,,
79409,,,,,,,,,380881.73,,,,,,,,24,,,,
79411,,,,,,,,,380881.73,,,,,,,,24,,,,
79415,,,,,,,,,380881.73,,,,,,,,24,,,,
79430,,,,,,,,,380881.73,,,,,,,,24,,,,
79452,,,,,,,,,380881.73,,,,,,,,24,,,,
79453,,,,,,,,,380881.73,,,,,,,,24,,,,
79464,,,,,,,,,380881.73,,,,,,,,24,,,,
79490,,,,,,,,,380881.73,,,,,,,,24,,,,
79491,,,,,,,,,380881.73,,,,,,,,24,,,,
79493,,,,,,,,,380881.73,,,,,,,,24,,,,
79499,,,,,,,,,380881.73,,,,,,,,24,,,,
79501,,,,,,,,185603.59,1050778.33,,,5311931.64,,,,12,30,,,62,
79503,,,,,,,,185603.59,1050778.33,,,5311931.64,,,,12,30,,,62,
79505,,,,,,,,2276626.61,,,,3825716.8,,,,40,,,,82,
79508,,,,,,,,,610549.18,,,1296337.91,,,,,6,,,66,
79511,,,,,,,,,,,,373131.56,,,,,,,,19,
79518,,,,,,,,,,,,27524161.59,,,,,,,,66,
79519,,,,,,,,,610549.18,,,1296337.91,,,,,6,,,66,
79520,,,,,,,,185603.59,1050778.33,,,5311931.64,,,,12,30,,,62,
79525,,,,,,,,185603.59,1050778.33,,,5311931.64,,,,12,30,,,62,
79528,,,,,,,,,,,,27524161.59,,,,,,,,66,
79529,,,,,,,,2276626.61,,,,3825716.8,,,,40,,,,82,
79530,,,,,,,,,610549.18,,,1296337.91,,,,,6,,,66,
79532,,,,,,,,,,,,873981.63,,,,,,,,26,
79533,,,,,,,,185603.59,1050778.33,,,5311931.64,,,,12,30,,,62,
79536,,,,,,,,185603.59,1661327.51,,,6608269.55,,,,12,36,,,128,
79541,,,,,,,,,610549.18,,,1296337.91,,,,,6,,,66,
79545,,,,,,,,,,,,873981.63,,,,,,,,26,
79553,,,,,,,,185603.59,1050778.33,,,5311931.64,,,,12,30,,,62,
79560,,,,,,,,185603.59,1050778.33,,,5311931.64,,,,12,30,,,62,
79561,,,,,,,,185603.59,1661327.51,,,6608269.55,,,,12,36,,,128,
79562,,,,,,,,,610549.18,,,1296337.91,,,,,6,,,66,
79563,,,,,,,,,610549.18,,,1296337.91,,,,,6,,,66,
79565,,,,,,,,,,,,873981.63,,,,,,,,26,
79566,,,,,,,,,610549.18,,,1296337.91,,,,,6,,,66,
79567,,,,,,,,,610549.18,,,1296337.91,,,,,6,,,66,
79604,,,,,,,,,610549.18,,,1296337.91,,,,,6,,,66,
79607,,,,,,,,,610549.18,,,1296337.91,,,,,6,,,66,
79608,,,,,,,,,610549.18,,,1296337.91,,,,,6,,,66,
79697,,,,,,,,,610549.18,,,1296337.91,,,,,6,,,66,
79698,,,,,,,,,610549.18,,,1296337.91,,,,,6,,,66,
79699,,,,,,,,,610549.18,,,1296337.91,,,,,6,,,66,
79713,,,,,,,,,,,,1606464.58,,,,,,,,15,
79719,,,,,,,,287613344.3,,,,558243.06,,,,45,,,,25,
79733,,,,,,,,,,,,373131.56,,,,,,,,19,
79742,,,,,,,,287613344.3,,,,558243.06,,,,45,,,,25,
79748,,,,,,,,,,,,373131.56,,,,,,,,19,
79749,,,,,,,,,765031.06,,,1877775.71,,,,,34,,,42,
79756,,,,,,,,287613344.3,,,,558243.06,,,,45,,,,25,
79777,,,,,,,,287613344.3,,,,558243.06,,,,45,,,,25,
79782,,,,,,,,,765031.06,,,1877775.71,,,,,34,,,42,
79783,,,,,,,,,765031.06,,,1877775.71,,,,,34,,,42,
79788,,,,,,,,287613344.3,,,,558243.06,,,,45,,,,25,
79821,,,,,,,,3561960.19,,,,,,,,66,,,,,
79835,,,,,,,,3561960.19,,,,,,,,66,,,,,
79836,,,,,,,,3561960.19,,,,,,,,66,,,,,
79838,,,,,,,,3561960.19,,,,,,,,66,,,,,
79849,,,,,,,,3561960.19,,,,,,,,66,,,,,
79853,,,,,,,,3561960.19,,,,,,,,66,,,,,
79901,,,,,,,,3561960.19,,,,,,,,66,,,,,
79902,,,,,,,,3561960.19,,,,,,,,66,,,,,
79905,,,,,,,,3561960.19,,,,,,,,66,,,,,
79906,,,,,,,,3561960.19,,,,,,,,66,,,,,
79908,,,,,,,,3561960.19,,,,,,,,66,,,,,
79910,,,,,,,,3561960.19,,,,,,,,66,,,,,
79913,,,,,,,,3561960.19,,,,,,,,66,,,,,
79914,,,,,,,,3561960.19,,,,,,,,66,,,,,
79916,,,,,,,,3561960.19,,,,,,,,66,,,,,
79917,,,,,,,,3561960.19,,,,,,,,66,,,,,
79918,,,,,,,,3561960.19,,,,,,,,66,,,,,
79920,,,,,,,,3561960.19,,,,,,,,66,,,,,
79923,,,,,,,,3561960.19,,,,,,,,66,,,,,
79926,,,,,,,,3561960.19,,,,,,,,66,,,,,
79929,,,,,,,,3561960.19,,,,,,,,66,,,,,
79931,,,,,,,,3561960.19,,,,,,,,66,,,,,
79937,,,,,,,,3561960.19,,,,,,,,66,,,,,
79940,,,,,,,,3561960.19,,,,,,,,66,,,,,
79941,,,,,,,,3561960.19,,,,,,,,66,,,,,
79942,,,,,,,,3561960.19,,,,,,,,66,,,,,
79943,,,,,,,,3561960.19,,,,,,,,66,,,,,
79944,,,,,,,,3561960.19,,,,,,,,66,,,,,
79945,,,,,,,,3561960.19,,,,,,,,66,,,,,
79946,,,,,,,,3561960.19,,,,,,,,66,,,,,
79947,,,,,,,,3561960.19,,,,,,,,66,,,,,
79948,,,,,,,,3561960.19,,,,,,,,66,,,,,
79949,,,,,,,,3561960.19,,,,,,,,66,,,,,
79950,,,,,,,,3561960.19,,,,,,,,66,,,,,
79951,,,,,,,,3561960.19,,,,,,,,66,,,,,
79952,,,,,,,,3561960.19,,,,,,,,66,,,,,
79953,,,,,,,,3561960.19,,,,,,,,66,,,,,
79954,,,,,,,,3561960.19,,,,,,,,66,,,,,
79955,,,,,,,,3561960.19,,,,,,,,66,,,,,
79968,,,,,,,,3561960.19,,,,,,,,66,,,,,
79995,,,,,,,,3561960.19,,,,,,,,66,,,,,
79996,,,,,,,,3561960.19,,,,,,,,66,,,,,
79997,,,,,,,,3561960.19,,,,,,,,66,,,,,
80001,,,,,,,,11159830.25,57240310.63,,,68571322.18,,,,115,141,,,604,
80006,,,,,,,,11159830.25,57240310.63,,,68571322.18,,,,115,141,,,604,
80019,,,,,,,,10778304.31,1683677.22,,,1459308.47,,,,130,14,,,50,
80024,,,,,,,,3385704.4,1683677.22,,,1459308.47,,,,83,14,,,50,
80025,,,,,,,,85961185.7,,,,,,,,84,,,,,
80034,,,,,,,,11159830.25,57240310.63,,,68571322.18,,,,115,141,,,604,
80035,,,,,,,,3385704.4,1683677.22,,,1459308.47,,,,83,14,,,50,
80036,,,,,,,,3385704.4,1683677.22,,,1459308.47,,,,83,14,,,50,
80037,,,,,,,,3385704.4,1683677.22,,,1459308.47,,,,83,14,,,50,
80040,,,,,,,,3385704.4,1683677.22,,,1459308.47,,,,83,14,,,50,
80041,,,,,,,,7392599.91,,,,,,,,47,,,,,
80042,,,,,,,,3385704.4,1683677.22,,,1459308.47,,,,83,14,,,50,
80044,,,,,,,,7392599.91,,,,,,,,47,,,,,
80045,,,,,,,,10778304.31,1683677.22,,,1459308.47,,,,130,14,,,50,
80046,,,,,,,,7392599.91,,,,,,,,47,,,,,
80047,,,,,,,,7392599.91,,,,,,,,47,,,,,
80102,,,,,,,,10778304.31,1683677.22,,,1459308.47,,,,130,14,,,50,
80103,,,,,,,,10778304.31,1683677.22,,,1459308.47,,,,130,14,,,50,
80105,,,,,,,,10778304.31,1683677.22,,,1459308.47,,,,130,14,,,50,
80106,,,,,,,,3779714.41,,,,12857544.02,377283.15,,,89,,,,118,10
80113,,,,,,,,7392599.91,,,,,,,,47,,,,,
80116,,,,,,,,217754.22,,,,12857544.02,377283.15,,,23,,,,118,10
80121,,,,,,,,7392599.91,,,,,,,,47,,,,,
80131,,,,,,,,217754.22,,,,12857544.02,377283.15,,,23,,,,118,10
80133,,,,,,,,3561960.19,,,,,,,,66,,,,,
80135,,,,,,,,11377584.47,57240310.63,,,81428866.2,377283.15,,,138,141,,,722,10
80136,,,,,,,,10778304.31,1683677.22,,,1459308.47,,,,130,14,,,50,
80137,,,,,,,,10778304.31,1683677.22,,,1459308.47,,,,130,14,,,50,
80150,,,,,,,,7392599.91,,,,,,,,47,,,,,
80151,,,,,,,,7392599.91,,,,,,,,47,,,,,
80155,,,,,,,,7392599.91,,,,,,,,47,,,,,
80160,,,,,,,,7392599.91,,,,,,,,47,,,,,
80161,,,,,,,,7392599.91,,,,,,,,47,,,,,
80162,,,,,,,,11159830.25,57240310.63,,,68571322.18,,,,115,141,,,604,
80163,,,,,,,,217754.22,,,,12857544.02,377283.15,,,23,,,,118,10
80165,,,,,,,,7392599.91,,,,,,,,47,,,,,
80166,,,,,,,,7392599.91,,,,,,,,47,,,,,
80212,,,,,,,,14545534.65,58923987.85,,,70030630.65,,,,198,155,,,654,
80215,,,,,,,,11159830.25,57240310.63,,,68571322.18,,,,115,141,,,604,
80216,,,,,,,,3385704.4,1683677.22,,,1459308.47,,,,83,14,,,50,
80225,,,,,,,,11159830.25,57240310.63,,,68571322.18,,,,115,141,,,604,
80231,,,,,,,,7392599.91,,,,,,,,47,,,,,
80235,,,,,,,,11159830.25,57240310.63,,,68571322.18,,,,115,141,,,604,
80246,,,,,,,,7392599.91,,,,,,,,47,,,,,
80251,,,,,,,,7392599.91,,,,,,,,47,,,,,
80260,,,,,,,,3385704.4,1683677.22,,,1459308.47,,,,83,14,,,50,
80266,,,,,,,,3385704.4,1683677.22,,,1459308.47,,,,83,14,,,50,
80302,,,,,,,,85961185.7,,,,,,,,84,,,,,
80306,,,,,,,,85961185.7,,,,,,,,84,,,,,
80307,,,,,,,,85961185.7,,,,,,,,84,,,,,
80308,,,,,,,,85961185.7,,,,,,,,84,,,,,
80309,,,,,,,,85961185.7,,,,,,,,84,,,,,
80310,,,,,,,,85961185.7,,,,,,,,84,,,,,
80314,,,,,,,,85961185.7,,,,,,,,84,,,,,
80402,,,,,,,,11159830.25,57240310.63,,,68571322.18,,,,115,141,,,604,
80419,,,,,,,,11159830.25,57240310.63,,,68571322.18,,,,115,141,,,604,
80420,,,,,,,,,,,,105329.8,,,,,,,,7,
80425,,,,,,,,11159830.25,57240310.63,,,68571322.18,,,,115,141,,,604,
80429,,,,,,,14777270.81,3728291.51,,,,64085981.68,,,76,75,,,,251,
80430,,,,,,,,16192132.96,8466487.89,,,10378496.45,,,,73,44,,,229,
80432,,,,,,,,,,,,105329.8,,,,,,,,7,
80434,,,,,,,,132198.46,8466487.89,,,10366164.45,,,,22,44,,,216,
80436,,,,,,,,388984.23,,,,,,,,7,,,,,
80437,,,,,,,,11159830.25,57240310.63,,,68571322.18,,,,115,141,,,604,
80438,,,,,,,,388984.23,,,,,,,,7,,,,,
80444,,,,,,,,388984.23,,,,,,,,7,,,,,
80448,,,,,,,,,,,,105329.8,,,,,,,,7,
80449,,,,,,,,,,,,105329.8,,,,,,,,7,
80452,,,,,,,,388984.23,,,,,,,,7,,,,,
80453,,,,,,,,11159830.25,57240310.63,,,68571322.18,,,,115,141,,,604,
